,Temperature,depth,height,Anemometer;wind_speed;Avg (m/s),Wind Vane TMR;wind_direction;Avg (°),Hygro/Thermo;humidity;Avg (%),Hygro/Thermo;temperature;Avg (°C),Barometer;air_pressure;Avg (hPa),DNI (Direct Normal Irradiance) Pyrheliometer;solar_DNI;Avg (W/m²),north,south,west,east,second,minute,hour,day,month,year
30234,24.12,13.5,3.0,4.2444,150.201,70.8556,27.1676,1009.302,342.8046,0,1,0,0,00,20,14,28,08,2022
30235,24.12,13.5,3.0,4.2444,150.201,70.8556,27.1676,1009.302,342.8046,0,1,0,0,00,23,14,28,08,2022
30236,24.12,13.5,3.0,4.2471,144.8617,71.1404,27.3465,1009.2035,388.4315,0,1,0,0,00,26,14,28,08,2022
30237,24.12,13.5,3.0,4.2471,144.8617,71.1404,27.3465,1009.2035,388.4315,0,1,0,0,00,29,14,28,08,2022
30238,24.18,13.5,3.0,4.2471,144.8617,71.1404,27.3465,1009.2035,388.4315,0,1,0,0,00,33,14,28,08,2022
30239,24.18,13.5,3.0,3.7455,138.0014,71.2844,27.5002,1009.1404,413.876,0,1,0,0,00,36,14,28,08,2022
30240,24.18,13.5,3.0,3.7455,138.0014,71.2844,27.5002,1009.1404,413.876,0,1,0,0,00,39,14,28,08,2022
30241,24.18,13.5,3.0,3.7455,138.0014,71.2844,27.5002,1009.1404,413.876,0,1,0,0,00,42,14,28,08,2022
30242,24.25,13.5,3.0,3.4018,163.3576,71.1491,27.5134,1009.1641,428.6942,0,1,0,0,00,45,14,28,08,2022
30243,24.25,13.5,3.0,3.4018,163.3576,71.1491,27.5134,1009.1641,428.6942,0,1,0,0,00,49,14,28,08,2022
30244,24.31,13.5,3.0,3.4018,163.3576,71.1491,27.5134,1009.1641,428.6942,0,1,0,0,00,52,14,28,08,2022
30245,24.25,13.5,3.0,3.8903,163.2479,70.5039,27.497,1009.1734,300.1159,0,1,0,0,00,55,14,28,08,2022
30246,24.31,13.5,3.0,3.8903,163.2479,70.5039,27.497,1009.1734,300.1159,0,1,0,0,00,58,14,28,08,2022
30247,24.31,13.5,3.0,3.8903,163.2479,70.5039,27.497,1009.1734,300.1159,0,1,0,0,00,02,15,28,08,2022
30248,24.31,13.5,3.0,3.4921,160.3215,71.2953,27.2593,1009.096,190.4211,0,1,0,0,00,05,15,28,08,2022
30249,24.31,13.5,3.0,3.4921,160.3215,71.2953,27.2593,1009.096,190.4211,0,1,0,0,00,08,15,28,08,2022
30250,24.37,13.5,3.0,3.4921,160.3215,71.2953,27.2593,1009.096,190.4211,0,1,0,0,00,11,15,28,08,2022
30251,24.37,13.5,3.0,4.3232,142.4002,71.662,27.0281,1009.0753,291.1002,0,1,0,0,00,15,15,28,08,2022
30252,24.43,13.5,3.0,4.3232,142.4002,71.662,27.0281,1009.0753,291.1002,0,1,0,0,00,18,15,28,08,2022
30253,24.37,13.5,3.0,4.3232,142.4002,71.662,27.0281,1009.0753,291.1002,0,1,0,0,00,21,15,28,08,2022
30254,24.43,13.5,3.0,4.3232,142.4002,71.662,27.0281,1009.0753,291.1002,0,1,0,0,00,24,15,28,08,2022
30255,24.43,13.5,3.0,4.1373,158.373,72.3444,26.9405,1009.0701,244.0596,0,1,0,0,00,28,15,28,08,2022
30256,24.43,13.5,3.0,4.1373,158.373,72.3444,26.9405,1009.0701,244.0596,0,1,0,0,00,31,15,28,08,2022
30257,24.5,13.5,3.0,4.1373,158.373,72.3444,26.9405,1009.0701,244.0596,0,1,0,0,00,34,15,28,08,2022
30258,24.5,13.5,3.0,4.41,151.3161,72.6781,27.0542,1009.0735,433.7225,0,1,0,0,00,37,15,28,08,2022
30259,24.5,13.5,3.0,4.41,151.3161,72.6781,27.0542,1009.0735,433.7225,0,1,0,0,00,41,15,28,08,2022
30260,24.5,13.5,3.0,4.41,151.3161,72.6781,27.0542,1009.0735,433.7225,0,1,0,0,00,44,15,28,08,2022
30261,24.56,13.5,3.0,3.7364,156.6931,72.6877,26.9619,1008.9731,272.8601,0,1,0,0,00,47,15,28,08,2022
30262,24.56,13.5,3.0,3.7364,156.6931,72.6877,26.9619,1008.9731,272.8601,0,1,0,0,00,54,15,28,08,2022
30263,24.62,13.5,3.0,3.9963,160.184,72.746,26.9137,1009.0498,321.0116,0,1,0,0,00,57,15,28,08,2022
30264,24.62,13.5,3.0,3.9963,160.184,72.746,26.9137,1009.0498,321.0116,0,1,0,0,00,00,16,28,08,2022
30265,24.62,13.5,3.0,3.9963,160.184,72.746,26.9137,1009.0498,321.0116,0,1,0,0,00,03,16,28,08,2022
30266,24.62,13.5,3.0,4.1924,153.2152,72.9634,26.6994,1009.1157,245.8708,0,1,0,0,00,06,16,28,08,2022
30267,24.62,13.5,3.0,4.1924,153.2152,72.9634,26.6994,1009.1157,245.8708,0,1,0,0,00,10,16,28,08,2022
30268,24.68,13.5,3.0,4.1924,153.2152,72.9634,26.6994,1009.1157,245.8708,0,1,0,0,00,13,16,28,08,2022
30269,24.68,13.5,3.0,3.6972,150.7688,73.5343,26.5052,1009.097,117.9441,0,1,0,0,00,16,16,28,08,2022
30270,24.68,13.5,3.0,3.6972,150.7688,73.5343,26.5052,1009.097,117.9441,0,1,0,0,00,19,16,28,08,2022
30271,24.75,13.5,3.0,3.6972,150.7688,73.5343,26.5052,1009.097,117.9441,0,1,0,0,00,23,16,28,08,2022
30272,24.75,13.5,3.0,3.5027,156.2447,73.9875,26.4113,1009.1794,145.2859,0,1,0,0,00,26,16,28,08,2022
30273,24.75,13.5,3.0,3.5027,156.2447,73.9875,26.4113,1009.1794,145.2859,0,1,0,0,00,29,16,28,08,2022
30274,24.75,13.5,3.0,3.5027,156.2447,73.9875,26.4113,1009.1794,145.2859,0,1,0,0,00,32,16,28,08,2022
30275,24.81,13.5,3.0,3.7476,139.5716,74.3255,26.3765,1009.2495,100.2655,0,1,0,0,00,36,16,28,08,2022
30276,24.75,13.5,3.0,3.7476,139.5716,74.3255,26.3765,1009.2495,100.2655,0,1,0,0,00,39,16,28,08,2022
30277,24.81,13.5,3.0,3.7476,139.5716,74.3255,26.3765,1009.2495,100.2655,0,1,0,0,00,42,16,28,08,2022
30278,24.81,13.5,3.0,3.1011,153.2631,74.9624,26.256,1009.3075,104.1421,0,1,0,0,00,45,16,28,08,2022
30279,24.81,13.5,3.0,3.1011,153.2631,74.9624,26.256,1009.3075,104.1421,0,1,0,0,00,49,16,28,08,2022
30280,24.81,13.5,3.0,3.1011,153.2631,74.9624,26.256,1009.3075,104.1421,0,1,0,0,00,52,16,28,08,2022
30281,24.87,13.5,3.0,3.224,150.1502,75.6297,26.0967,1009.3881,46.2949,0,1,0,0,00,58,16,28,08,2022
30282,24.87,13.5,3.0,3.224,150.1502,75.6297,26.0967,1009.3881,46.2949,0,1,0,0,00,02,17,28,08,2022
30283,24.87,13.5,3.0,2.42,154.1805,76.3947,25.9733,1009.3133,14.3673,0,1,0,0,00,05,17,28,08,2022
30284,24.87,13.5,3.0,2.42,154.1805,76.3947,25.9733,1009.3133,14.3673,0,1,0,0,00,08,17,28,08,2022
30285,24.87,13.5,3.0,2.42,154.1805,76.3947,25.9733,1009.3133,14.3673,0,1,0,0,00,11,17,28,08,2022
30286,24.87,13.5,3.0,2.3653,152.0364,76.8751,25.9056,1009.427,13.5969,0,1,0,0,00,15,17,28,08,2022
30287,24.93,13.5,3.0,2.3653,152.0364,76.8751,25.9056,1009.427,13.5969,0,1,0,0,00,18,17,28,08,2022
30288,24.93,13.5,3.0,2.3653,152.0364,76.8751,25.9056,1009.427,13.5969,0,1,0,0,00,21,17,28,08,2022
30289,24.93,13.5,3.0,2.3653,152.0364,76.8751,25.9056,1009.427,13.5969,0,1,0,0,00,24,17,28,08,2022
30290,24.93,13.5,3.0,2.9955,148.8874,77.2716,25.7416,1009.4295,13.6624,0,1,0,0,00,28,17,28,08,2022
30291,24.93,13.5,3.0,2.9955,148.8874,77.2716,25.7416,1009.4295,13.6624,0,1,0,0,00,31,17,28,08,2022
30292,25.0,13.5,3.0,2.9955,148.8874,77.2716,25.7416,1009.4295,13.6624,0,1,0,0,00,34,17,28,08,2022
30293,25.0,13.5,3.0,2.4768,148.0132,77.6541,25.6998,1009.4446,13.5683,0,1,0,0,00,37,17,28,08,2022
30294,25.0,13.5,3.0,2.4768,148.0132,77.6541,25.6998,1009.4446,13.5683,0,1,0,0,00,41,17,28,08,2022
30295,25.0,13.5,3.0,2.4768,148.0132,77.6541,25.6998,1009.4446,13.5683,0,1,0,0,00,44,17,28,08,2022
30296,25.0,13.5,3.0,2.2662,148.8698,77.84,25.639,1009.4484,13.556,0,1,0,0,00,47,17,28,08,2022
30297,25.06,13.5,3.0,2.2662,148.8698,77.84,25.639,1009.4484,13.556,0,1,0,0,00,50,17,28,08,2022
30298,25.06,13.5,3.0,2.2662,148.8698,77.84,25.639,1009.4484,13.556,0,1,0,0,00,54,17,28,08,2022
30299,25.06,13.5,3.0,2.7717,147.8667,78.0226,25.6224,1009.5915,13.7566,0,1,0,0,00,57,17,28,08,2022
30300,25.12,13.5,3.0,2.7717,147.8667,78.0226,25.6224,1009.5915,13.7566,0,1,0,0,00,00,18,28,08,2022
30301,25.06,13.5,3.0,2.7717,147.8667,78.0226,25.6224,1009.5915,13.7566,0,1,0,0,00,03,18,28,08,2022
30302,25.06,13.5,3.0,2.9007,153.332,77.9471,25.5899,1009.6033,13.6502,0,1,0,0,00,07,18,28,08,2022
30303,25.12,13.5,3.0,2.9007,153.332,77.9471,25.5899,1009.6033,13.6502,0,1,0,0,00,10,18,28,08,2022
30304,25.12,13.5,3.0,2.9007,153.332,77.9471,25.5899,1009.6033,13.6502,0,1,0,0,00,13,18,28,08,2022
30305,25.12,13.5,3.0,2.8145,152.508,77.9,25.5508,1009.6725,13.5805,0,1,0,0,00,16,18,28,08,2022
30306,25.12,13.5,3.0,2.8145,152.508,77.9,25.5508,1009.6725,13.5805,0,1,0,0,00,20,18,28,08,2022
30307,25.12,13.5,3.0,2.8145,152.508,77.9,25.5508,1009.6725,13.5805,0,1,0,0,00,23,18,28,08,2022
30308,25.12,13.5,3.0,2.7686,152.876,77.8492,25.4972,1009.6593,13.6133,0,1,0,0,00,26,18,28,08,2022
30309,25.18,13.5,3.0,2.7686,152.876,77.8492,25.4972,1009.6593,13.6133,0,1,0,0,00,29,18,28,08,2022
30310,25.12,13.5,3.0,2.7686,152.876,77.8492,25.4972,1009.6593,13.6133,0,1,0,0,00,33,18,28,08,2022
30311,25.18,13.5,3.0,2.9357,154.1693,78.0577,25.4193,1009.7473,13.6502,0,1,0,0,00,36,18,28,08,2022
30312,25.18,13.5,3.0,2.9357,154.1693,78.0577,25.4193,1009.7473,13.6502,0,1,0,0,00,39,18,28,08,2022
30313,25.18,13.5,3.0,2.9357,154.1693,78.0577,25.4193,1009.7473,13.6502,0,1,0,0,00,42,18,28,08,2022
30314,25.18,13.5,3.0,2.6586,158.5189,78.3334,25.3942,1009.8859,13.6952,0,1,0,0,00,46,18,28,08,2022
30315,25.18,13.5,3.0,2.6586,158.5189,78.3334,25.3942,1009.8859,13.6952,0,1,0,0,00,49,18,28,08,2022
30316,25.18,13.5,3.0,2.6586,158.5189,78.3334,25.3942,1009.8859,13.6952,0,1,0,0,00,52,18,28,08,2022
30317,25.25,13.5,3.0,2.7259,149.2212,78.5696,25.3959,1009.9748,13.6911,0,1,0,0,00,55,18,28,08,2022
30318,25.25,13.5,3.0,2.7259,149.2212,78.5696,25.3959,1009.9748,13.6911,0,1,0,0,00,59,18,28,08,2022
30319,25.25,13.5,3.0,2.7259,149.2212,78.5696,25.3959,1009.9748,13.6911,0,1,0,0,00,02,19,28,08,2022
30320,25.25,13.5,3.0,3.1226,146.4123,78.8072,25.4036,1009.9918,13.7157,0,1,0,0,00,05,19,28,08,2022
30321,25.25,13.5,3.0,3.1226,146.4123,78.8072,25.4036,1009.9918,13.7157,0,1,0,0,00,08,19,28,08,2022
30322,25.25,13.5,3.0,3.1226,146.4123,78.8072,25.4036,1009.9918,13.7157,0,1,0,0,00,12,19,28,08,2022
30323,25.25,13.5,3.0,2.8624,152.6183,78.8682,25.4365,1010.0764,13.6338,0,1,0,0,00,15,19,28,08,2022
30324,25.25,13.5,3.0,2.8624,152.6183,78.8682,25.4365,1010.0764,13.6338,0,1,0,0,00,18,19,28,08,2022
30325,25.31,13.5,3.0,2.8624,152.6183,78.8682,25.4365,1010.0764,13.6338,0,1,0,0,00,21,19,28,08,2022
30326,25.31,13.5,3.0,2.5449,152.8809,78.841,25.4376,1010.1028,13.6174,0,1,0,0,00,25,19,28,08,2022
30327,25.31,13.5,3.0,2.5449,152.8809,78.841,25.4376,1010.1028,13.6174,0,1,0,0,00,28,19,28,08,2022
30328,25.31,13.5,3.0,2.5449,152.8809,78.841,25.4376,1010.1028,13.6174,0,1,0,0,00,31,19,28,08,2022
30329,25.31,13.5,3.0,2.5449,152.8809,78.841,25.4376,1010.1028,13.6174,0,1,0,0,00,34,19,28,08,2022
30330,25.31,13.5,3.0,3.0352,151.107,78.8458,25.3942,1010.1999,13.6461,0,1,0,0,00,38,19,28,08,2022
30331,25.31,13.5,3.0,3.0352,151.107,78.8458,25.3942,1010.1999,13.6461,0,1,0,0,00,41,19,28,08,2022
30332,25.37,13.5,3.0,3.0352,151.107,78.8458,25.3942,1010.1999,13.6461,0,1,0,0,00,44,19,28,08,2022
30333,25.31,13.5,3.0,2.5444,158.7147,78.8939,25.3553,1010.2968,13.5601,0,1,0,0,00,47,19,28,08,2022
30334,25.37,13.5,3.0,2.5444,158.7147,78.8939,25.3553,1010.2968,13.5601,0,1,0,0,00,51,19,28,08,2022
30335,25.31,13.5,3.0,2.5444,158.7147,78.8939,25.3553,1010.2968,13.5601,0,1,0,0,00,54,19,28,08,2022
30336,25.37,13.5,3.0,2.5343,158.4121,78.916,25.3296,1010.2973,13.5723,0,1,0,0,00,57,19,28,08,2022
30337,25.37,13.5,3.0,2.5343,158.4121,78.916,25.3296,1010.2973,13.5723,0,1,0,0,00,00,20,28,08,2022
30338,25.37,13.5,3.0,2.5343,158.4121,78.916,25.3296,1010.2973,13.5723,0,1,0,0,00,04,20,28,08,2022
30339,25.37,13.5,3.0,2.3768,153.4692,78.9875,25.3081,1010.305,13.6174,0,1,0,0,00,07,20,28,08,2022
30340,25.37,13.5,3.0,2.3768,153.4692,78.9875,25.3081,1010.305,13.6174,0,1,0,0,00,10,20,28,08,2022
30341,25.37,13.5,3.0,2.3768,153.4692,78.9875,25.3081,1010.305,13.6174,0,1,0,0,00,13,20,28,08,2022
30342,25.37,13.5,3.0,2.2546,156.2052,79.2606,25.2954,1010.3931,13.6829,0,1,0,0,00,17,20,28,08,2022
30343,25.37,13.5,3.0,2.2546,156.2052,79.2606,25.2954,1010.3931,13.6829,0,1,0,0,00,20,20,28,08,2022
30344,25.37,13.5,3.0,2.2546,156.2052,79.2606,25.2954,1010.3931,13.6829,0,1,0,0,00,23,20,28,08,2022
30345,25.37,13.5,3.0,2.0521,156.2143,79.5862,25.3163,1010.4993,13.5846,0,1,0,0,00,26,20,28,08,2022
30346,25.37,13.5,3.0,2.0521,156.2143,79.5862,25.3163,1010.4993,13.5846,0,1,0,0,00,30,20,28,08,2022
30347,25.37,13.5,3.0,2.0521,156.2143,79.5862,25.3163,1010.4993,13.5846,0,1,0,0,00,33,20,28,08,2022
30348,25.37,13.5,3.0,2.5188,151.6803,79.8321,25.2813,1010.62,13.6215,0,1,0,0,00,36,20,28,08,2022
30349,25.43,13.5,3.0,2.5188,151.6803,79.8321,25.2813,1010.62,13.6215,0,1,0,0,00,39,20,28,08,2022
30350,25.43,13.5,3.0,2.5188,151.6803,79.8321,25.2813,1010.62,13.6215,0,1,0,0,00,43,20,28,08,2022
30351,25.43,13.5,3.0,2.3932,150.5022,80.0577,25.3002,1010.6824,13.6665,0,1,0,0,00,46,20,28,08,2022
30352,25.43,13.5,3.0,2.3932,150.5022,80.0577,25.3002,1010.6824,13.6665,0,1,0,0,00,49,20,28,08,2022
30353,25.43,13.5,3.0,2.3932,150.5022,80.0577,25.3002,1010.6824,13.6665,0,1,0,0,00,52,20,28,08,2022
30354,25.43,13.5,3.0,3.0461,145.3953,80.0394,25.3267,1010.8412,13.6297,0,1,0,0,00,56,20,28,08,2022
30355,25.37,13.5,3.0,3.0461,145.3953,80.0394,25.3267,1010.8412,13.6297,0,1,0,0,00,59,20,28,08,2022
30356,25.43,13.5,3.0,3.0461,145.3953,80.0394,25.3267,1010.8412,13.6297,0,1,0,0,00,02,21,28,08,2022
30357,25.43,13.5,3.0,2.8738,150.3613,79.8725,25.3798,1010.9131,13.6051,0,1,0,0,00,06,21,28,08,2022
30358,25.43,13.5,3.0,2.8738,150.3613,79.8725,25.3798,1010.9131,13.6051,0,1,0,0,00,09,21,28,08,2022
30359,25.43,13.5,3.0,2.8738,150.3613,79.8725,25.3798,1010.9131,13.6051,0,1,0,0,00,12,21,28,08,2022
30360,25.43,13.5,3.0,2.6222,148.2173,79.559,25.3461,1010.9528,13.5355,0,1,0,0,00,15,21,28,08,2022
30361,25.43,13.5,3.0,2.6222,148.2173,79.559,25.3461,1010.9528,13.5355,0,1,0,0,00,19,21,28,08,2022
30362,25.43,13.5,3.0,2.6222,148.2173,79.559,25.3461,1010.9528,13.5355,0,1,0,0,00,22,21,28,08,2022
30363,25.43,13.5,3.0,2.4744,139.4838,79.5345,25.3071,1010.9893,13.5478,0,1,0,0,00,25,21,28,08,2022
30364,25.43,13.5,3.0,2.4744,139.4838,79.5345,25.3071,1010.9893,13.5478,0,1,0,0,00,28,21,28,08,2022
30365,25.43,13.5,3.0,2.4744,139.4838,79.5345,25.3071,1010.9893,13.5478,0,1,0,0,00,32,21,28,08,2022
30366,25.43,13.5,3.0,2.6498,144.0377,79.667,25.3163,1011.0991,13.6911,0,1,0,0,00,35,21,28,08,2022
30367,25.43,13.5,3.0,2.6498,144.0377,79.667,25.3163,1011.0991,13.6911,0,1,0,0,00,38,21,28,08,2022
30368,25.5,13.5,3.0,2.6498,144.0377,79.667,25.3163,1011.0991,13.6911,0,1,0,0,00,41,21,28,08,2022
30369,25.43,13.5,3.0,2.1954,157.8366,79.828,25.3233,1011.2059,12.9826,0,1,0,0,00,45,21,28,08,2022
30370,25.43,13.5,3.0,2.1954,157.8366,79.828,25.3233,1011.2059,12.9826,0,1,0,0,00,48,21,28,08,2022
30371,25.43,13.5,3.0,2.1954,157.8366,79.828,25.3233,1011.2059,12.9826,0,1,0,0,00,51,21,28,08,2022
30372,25.5,13.5,3.0,2.1954,157.8366,79.828,25.3233,1011.2059,12.9826,0,1,0,0,00,54,21,28,08,2022
30373,25.43,13.5,3.0,2.0074,166.926,80.2268,25.2116,1011.1943,13.5887,0,1,0,0,00,58,21,28,08,2022
30374,25.5,13.5,3.0,2.0074,166.926,80.2268,25.2116,1011.1943,13.5887,0,1,0,0,00,01,22,28,08,2022
30375,25.43,13.5,3.0,2.0074,166.926,80.2268,25.2116,1011.1943,13.5887,0,1,0,0,00,04,22,28,08,2022
30376,25.43,13.5,3.0,2.5123,151.3349,80.5668,25.1149,1011.1484,13.5273,0,1,0,0,00,07,22,28,08,2022
30377,25.43,13.5,3.0,2.5123,151.3349,80.5668,25.1149,1011.1484,13.5273,0,1,0,0,00,11,22,28,08,2022
30378,25.5,13.5,3.0,2.5123,151.3349,80.5668,25.1149,1011.1484,13.5273,0,1,0,0,00,14,22,28,08,2022
30379,25.43,13.5,3.0,2.2604,142.6696,80.9264,25.0835,1011.2148,13.4945,0,1,0,0,00,17,22,28,08,2022
30380,25.5,13.5,3.0,2.2604,142.6696,80.9264,25.0835,1011.2148,13.4945,0,1,0,0,00,20,22,28,08,2022
30381,25.43,13.5,3.0,2.2604,142.6696,80.9264,25.0835,1011.2148,13.4945,0,1,0,0,00,24,22,28,08,2022
30382,25.43,13.5,3.0,2.0818,140.6867,81.0836,25.0627,1011.2458,13.4454,0,1,0,0,00,27,22,28,08,2022
30383,25.5,13.5,3.0,2.0818,140.6867,81.0836,25.0627,1011.2458,13.4454,0,1,0,0,00,30,22,28,08,2022
30384,25.5,13.5,3.0,2.0818,140.6867,81.0836,25.0627,1011.2458,13.4454,0,1,0,0,00,33,22,28,08,2022
30385,25.5,13.5,3.0,1.9939,156.0608,81.2352,25.0576,1011.3335,13.4372,0,1,0,0,00,37,22,28,08,2022
30386,25.5,13.5,3.0,1.9939,156.0608,81.2352,25.0576,1011.3335,13.4372,0,1,0,0,00,40,22,28,08,2022
30387,25.43,13.5,3.0,1.9939,156.0608,81.2352,25.0576,1011.3335,13.4372,0,1,0,0,00,43,22,28,08,2022
30388,25.5,13.5,3.0,1.9712,148.6737,81.2957,25.0545,1011.2017,13.5191,0,1,0,0,00,46,22,28,08,2022
30389,25.5,13.5,3.0,1.9712,148.6737,81.2957,25.0545,1011.2017,13.5191,0,1,0,0,00,50,22,28,08,2022
30390,25.5,13.5,3.0,1.9712,148.6737,81.2957,25.0545,1011.2017,13.5191,0,1,0,0,00,53,22,28,08,2022
30391,25.5,13.5,3.0,1.6983,140.4872,81.4308,25.0825,1011.1663,13.3266,0,1,0,0,00,56,22,28,08,2022
30392,25.5,13.5,3.0,1.6983,140.4872,81.4308,25.0825,1011.1663,13.3266,0,1,0,0,00,59,22,28,08,2022
30393,25.5,13.5,3.0,1.6983,140.4872,81.4308,25.0825,1011.1663,13.3266,0,1,0,0,00,03,23,28,08,2022
30394,25.43,13.5,3.0,1.6143,172.2207,81.5912,25.1246,1011.2543,13.3921,0,1,0,0,00,06,23,28,08,2022
30395,25.5,13.5,3.0,1.6143,172.2207,81.5912,25.1246,1011.2543,13.3921,0,1,0,0,00,09,23,28,08,2022
30396,25.5,13.5,3.0,1.6143,172.2207,81.5912,25.1246,1011.2543,13.3921,0,1,0,0,00,12,23,28,08,2022
30397,25.5,13.5,3.0,1.7141,146.7618,81.7044,25.0375,1011.2249,13.4863,0,1,0,0,00,16,23,28,08,2022
30398,25.5,13.5,3.0,1.7141,146.7618,81.7044,25.0375,1011.2249,13.4863,0,1,0,0,00,19,23,28,08,2022
30399,25.5,13.5,3.0,1.7141,146.7618,81.7044,25.0375,1011.2249,13.4863,0,1,0,0,00,22,23,28,08,2022
30400,25.43,13.5,3.0,1.8504,138.6599,81.8669,25.0111,1011.2024,13.4003,0,1,0,0,00,25,23,28,08,2022
30401,25.5,13.5,3.0,1.8504,138.6599,81.8669,25.0111,1011.2024,13.4003,0,1,0,0,00,29,23,28,08,2022
30402,25.5,13.5,3.0,1.8504,138.6599,81.8669,25.0111,1011.2024,13.4003,0,1,0,0,00,32,23,28,08,2022
30403,25.5,13.5,3.0,2.0686,127.049,81.8041,24.9676,1011.2218,13.4167,0,1,0,0,00,35,23,28,08,2022
30404,25.5,13.5,3.0,2.0686,127.049,81.8041,24.9676,1011.2218,13.4167,0,1,0,0,00,39,23,28,08,2022
30405,25.5,13.5,3.0,2.0686,127.049,81.8041,24.9676,1011.2218,13.4167,0,1,0,0,00,42,23,28,08,2022
30406,25.5,13.5,3.0,1.3129,160.5655,81.944,24.9494,1011.122,13.4618,0,1,0,0,00,45,23,28,08,2022
30407,25.5,13.5,3.0,1.3129,160.5655,81.944,24.9494,1011.122,13.4618,0,1,0,0,00,48,23,28,08,2022
30408,25.5,13.5,3.0,1.3129,160.5655,81.944,24.9494,1011.122,13.4618,0,1,0,0,00,52,23,28,08,2022
30409,25.5,13.5,3.0,1.3129,160.5655,81.944,24.9494,1011.122,13.4618,0,1,0,0,00,55,23,28,08,2022
30410,25.5,13.5,3.0,1.3129,160.5655,81.944,24.9494,1011.122,13.4618,0,1,0,0,00,58,23,28,08,2022
30411,23.93,0.0,3.5,2.1758,195.8894,73.0005,23.8425,1010.4501,13.2365,0,0,1,0,00,01,00,21,08,2022
30412,23.81,0.0,3.5,2.0381,195.6512,73.2226,23.5854,1010.4067,13.1546,0,0,1,0,00,05,00,21,08,2022
30413,23.75,0.0,3.5,2.0381,195.6512,73.2226,23.5854,1010.4067,13.1546,0,0,1,0,00,08,00,21,08,2022
30414,23.68,0.0,3.5,2.0381,195.6512,73.2226,23.5854,1010.4067,13.1546,0,0,1,0,00,11,00,21,08,2022
30415,23.62,0.0,3.5,2.0381,195.6512,73.2226,23.5854,1010.4067,13.1546,0,0,1,0,00,14,00,21,08,2022
30416,23.56,0.0,3.5,1.7478,193.6007,73.5104,23.3592,1010.316,13.0604,0,0,1,0,00,18,00,21,08,2022
30417,23.5,0.0,3.5,1.7478,193.6007,73.5104,23.3592,1010.316,13.0604,0,0,1,0,00,21,00,21,08,2022
30418,23.43,0.0,3.5,1.7478,193.6007,73.5104,23.3592,1010.316,13.0604,0,0,1,0,00,24,00,21,08,2022
30419,23.31,0.0,3.5,1.6064,188.9758,73.7139,23.1699,1010.2812,13.0236,0,0,1,0,00,27,00,21,08,2022
30420,23.25,0.0,3.5,1.6064,188.9758,73.7139,23.1699,1010.2812,13.0236,0,0,1,0,00,31,00,21,08,2022
30421,23.18,0.0,3.5,1.6064,188.9758,73.7139,23.1699,1010.2812,13.0236,0,0,1,0,00,34,00,21,08,2022
30422,23.12,0.0,3.5,1.3614,199.9231,73.9565,22.9508,1010.184,12.9908,0,0,1,0,00,37,00,21,08,2022
30423,23.12,0.0,3.5,1.3614,199.9231,73.9565,22.9508,1010.184,12.9908,0,0,1,0,00,41,00,21,08,2022
30424,22.93,0.0,3.5,1.3614,199.9231,73.9565,22.9508,1010.184,12.9908,0,0,1,0,00,44,00,21,08,2022
30425,22.87,0.0,3.5,1.2983,204.5676,74.4474,22.7289,1010.0914,12.9867,0,0,1,0,00,47,00,21,08,2022
30426,22.81,0.0,3.5,1.2983,204.5676,74.4474,22.7289,1010.0914,12.9867,0,0,1,0,00,50,00,21,08,2022
30427,22.87,0.0,3.5,1.2983,204.5676,74.4474,22.7289,1010.0914,12.9867,0,0,1,0,00,54,00,21,08,2022
30428,22.87,0.0,3.5,1.4769,196.5173,75.2584,22.6062,1009.9911,13.0195,0,0,1,0,00,57,00,21,08,2022
30429,22.81,0.0,3.5,1.4769,196.5173,75.2584,22.6062,1009.9911,13.0195,0,0,1,0,00,00,01,21,08,2022
30430,22.81,0.0,3.5,1.4769,196.5173,75.2584,22.6062,1009.9911,13.0195,0,0,1,0,00,03,01,21,08,2022
30431,22.75,0.0,3.5,1.5468,198.4684,76.2538,22.5485,1009.9464,13.1055,0,0,1,0,00,07,01,21,08,2022
30432,22.68,0.0,3.5,1.5468,198.4684,76.2538,22.5485,1009.9464,13.1055,0,0,1,0,00,10,01,21,08,2022
30433,22.75,0.0,3.5,1.5468,198.4684,76.2538,22.5485,1009.9464,13.1055,0,0,1,0,00,13,01,21,08,2022
30434,22.68,0.0,3.5,0.9268,221.9534,77.1701,22.4268,1009.9185,12.9621,0,0,1,0,00,16,01,21,08,2022
30435,22.68,0.0,3.5,0.9268,221.9534,77.1701,22.4268,1009.9185,12.9621,0,0,1,0,00,20,01,21,08,2022
30436,22.56,0.0,3.5,0.9268,221.9534,77.1701,22.4268,1009.9185,12.9621,0,0,1,0,00,23,01,21,08,2022
30437,22.56,0.0,3.5,1.2225,221.8955,78.312,22.1617,1009.9254,13.0645,0,0,1,0,00,26,01,21,08,2022
30438,22.37,0.0,3.5,1.2225,221.8955,78.312,22.1617,1009.9254,13.0645,0,0,1,0,00,29,01,21,08,2022
30439,22.43,0.0,3.5,1.2225,221.8955,78.312,22.1617,1009.9254,13.0645,0,0,1,0,00,33,01,21,08,2022
30440,22.37,0.0,3.5,1.7676,204.5288,79.4788,22.0012,1009.9231,13.0645,0,0,1,0,00,36,01,21,08,2022
30441,22.31,0.0,3.5,1.7676,204.5288,79.4788,22.0012,1009.9231,13.0645,0,0,1,0,00,39,01,21,08,2022
